ORDERNO,ORDER_LINENO,PRODUCT_CODE,CUSTOMER_NAME,ORDER_DATE,STATUS,QUANTITY_ORDER,PRICE_EACH,SALES,PHONE,ADDRESS_LINE1,ADDRESS_LINE2,CITY,STATE,POSTAL_CODE,COUNTRY,CONTACT_LAST_NAME,CONTACT_FIRST_NAME,PRODUCT_LINE,MSRP,DEAL_SIZE,YEAR_ID,MONTH_ID,QTR_ID,Order_Date
10228,2,S10_1949,Cambridge Collectables Co.,10-03-2004,Shipped,29,? 100.00,6463.23,6175555555,4658 Baden Av.,N/A,Cambridge,MA,51247,USA,Tseng,Kyung,Classic Cars,? 214.00,Large,2004,3,1,10-03-2004
10245,9,S10_1949,Super Scale Inc.,04-05-2004,Shipped,34,? 100.00,6120.34,2035559545,567 North Pendale Street,N/A,New Haven,CT,97823,USA,Murphy,Leslie,Classic Cars,? 214.00,Medium,2004,5,2,04-05-2004
10245,9,S10_1949,Super Scale Inc.,04-05-2004,Shipped,34,? 100.00,6120.34,2035559545,567 North Pendale Street,N/A,New Haven,CT,97823,USA,Murphy,Leslie,Classic Cars,? 214.00,Small,2004,5,2,04-05-2004
10245,9,S10_1949,Super Scale Inc.,04-05-2004,Shipped,34,? 100.00,6120.34,2035559545,567 North Pendale Street,N/A,New Haven,CT,97823,USA,Murphy,Leslie,Classic Cars,? 214.00,Large,2004,5,2,04-05-2004
10258,6,S10_1949,"Tokyo Collectables, Ltd",15-06-2004,Shipped,32,? 100.00,7680.64,+81 3 3584 0555,2-2-8 Roppongi,N/A,Minato-ku,Tokyo,106-0032,Japan,Shimamura,Akiko,Classic Cars,? 214.00,Medium,2004,6,2,15-06-2004
10258,6,S10_1949,"Tokyo Collectables, Ltd",15-06-2004,Shipped,32,? 100.00,7680.64,+81 3 3584 0555,2-2-8 Roppongi,N/A,Minato-ku,Tokyo,106-0032,Japan,Shimamura,Akiko,Classic Cars,? 214.00,Small,2004,6,2,15-06-2004
10258,6,S10_1949,"Tokyo Collectables, Ltd",15-06-2004,Shipped,32,? 100.00,7680.64,+81 3 3584 0555,2-2-8 Roppongi,N/A,Minato-ku,Tokyo,106-0032,Japan,Shimamura,Akiko,Classic Cars,? 214.00,Large,2004,6,2,15-06-2004
10270,9,S10_1949,Souveniers And Things Co.,19-07-2004,Shipped,21,? 100.00,4905.39,+61 2 9495 8555,"Monitor Money Building, 815 Pacific Hwy",Level 6,Chatswood,NSW,2067,Australia,Huxley,Adrian,Classic Cars,? 214.00,Medium,2004,7,3,19-07-2004
10270,9,S10_1949,Souveniers And Things Co.,19-07-2004,Shipped,21,? 100.00,4905.39,+61 2 9495 8555,"Monitor Money Building, 815 Pacific Hwy",Level 6,Chatswood,NSW,2067,Australia,Huxley,Adrian,Classic Cars,? 214.00,Small,2004,7,3,19-07-2004
10270,9,S10_1949,Souveniers And Things Co.,19-07-2004,Shipped,21,? 100.00,4905.39,+61 2 9495 8555,"Monitor Money Building, 815 Pacific Hwy",Level 6,Chatswood,NSW,2067,Australia,Huxley,Adrian,Classic Cars,? 214.00,Large,2004,7,3,19-07-2004
10280,2,S10_1949,Amica Models & Co.,17-08-2004,Shipped,34,? 100.00,8014.82,011-4988555,Via Monte Bianco 34,N/A,Torino,N/A,10100,Italy,Accorti,Paolo,Classic Cars,? 214.00,Medium,2004,8,3,17-08-2004
10280,2,S10_1949,Amica Models & Co.,17-08-2004,Shipped,34,? 100.00,8014.82,011-4988555,Via Monte Bianco 34,N/A,Torino,N/A,10100,Italy,Accorti,Paolo,Classic Cars,? 214.00,Small,2004,8,3,17-08-2004
10280,2,S10_1949,Amica Models & Co.,17-08-2004,Shipped,34,? 100.00,8014.82,011-4988555,Via Monte Bianco 34,N/A,Torino,N/A,10100,Italy,Accorti,Paolo,Classic Cars,? 214.00,Large,2004,8,3,17-08-2004
10291,11,S10_1949,Scandinavian Gift Ideas,08-09-2004,Shipped,37,? 100.00,7136.19,0695-34 6555,?kergatan 24,N/A,Boras,N/A,S-844 67,Sweden,Larsson,Maria,Classic Cars,? 214.00,Medium,2004,9,3,08-09-2004
10291,11,S10_1949,Scandinavian Gift Ideas,08-09-2004,Shipped,37,? 100.00,7136.19,0695-34 6555,?kergatan 24,N/A,Boras,N/A,S-844 67,Sweden,Larsson,Maria,Classic Cars,? 214.00,Small,2004,9,3,08-09-2004
10291,11,S10_1949,Scandinavian Gift Ideas,08-09-2004,Shipped,37,? 100.00,7136.19,0695-34 6555,?kergatan 24,N/A,Boras,N/A,S-844 67,Sweden,Larsson,Maria,Classic Cars,? 214.00,Large,2004,9,3,08-09-2004
10304,6,S10_1949,Auto Assoc. & Cie.,11-10-2004,Shipped,47,? 100.00,10172.7,30.59.8555,"67, avenue de l'Europe",N/A,Versailles,N/A,78000,France,Tonini,Daniel,Classic Cars,? 214.00,Medium,2004,10,4,11-10-2004
10304,6,S10_1949,Auto Assoc. & Cie.,11-10-2004,Shipped,47,? 100.00,10172.7,30.59.8555,"67, avenue de l'Europe",N/A,Versailles,N/A,78000,France,Tonini,Daniel,Classic Cars,? 214.00,Small,2004,10,4,11-10-2004
10304,6,S10_1949,Auto Assoc. & Cie.,11-10-2004,Shipped,47,? 100.00,10172.7,30.59.8555,"67, avenue de l'Europe",N/A,Versailles,N/A,78000,France,Tonini,Daniel,Classic Cars,? 214.00,Large,2004,10,4,11-10-2004
10312,3,S10_1949,Mini Gifts Distributors Ltd.,21-10-2004,Shipped,48,? 100.00,11623.7,4155551450,5677 Strong St.,N/A,San Rafael,CA,97562,USA,Nelson,Valarie,Classic Cars,? 214.00,Medium,2004,10,4,21-10-2004
10312,3,S10_1949,Mini Gifts Distributors Ltd.,21-10-2004,Shipped,48,? 100.00,11623.7,4155551450,5677 Strong St.,N/A,San Rafael,CA,97562,USA,Nelson,Valarie,Classic Cars,? 214.00,Small,2004,10,4,21-10-2004
10312,3,S10_1949,Mini Gifts Distributors Ltd.,21-10-2004,Shipped,48,? 100.00,11623.7,4155551450,5677 Strong St.,N/A,San Rafael,CA,97562,USA,Nelson,Valarie,Classic Cars,? 214.00,Large,2004,10,4,21-10-2004
10322,1,S10_1949,Online Diecast Creations Co.,04-11-2004,Shipped,40,? 100.00,6000.4,6035558647,2304 Long Airport Avenue,N/A,Nashua,NH,62005,USA,Young,Valarie,Classic Cars,? 214.00,Medium,2004,11,4,04-11-2004
10322,1,S10_1949,Online Diecast Creations Co.,04-11-2004,Shipped,40,? 100.00,6000.4,6035558647,2304 Long Airport Avenue,N/A,Nashua,NH,62005,USA,Young,Valarie,Classic Cars,? 214.00,Small,2004,11,4,04-11-2004
10322,1,S10_1949,Online Diecast Creations Co.,04-11-2004,Shipped,40,? 100.00,6000.4,6035558647,2304 Long Airport Avenue,N/A,Nashua,NH,62005,USA,Young,Valarie,Classic Cars,? 214.00,Large,2004,11,4,04-11-2004
10333,3,S10_1949,Mini Wheels Co.,18-11-2004,Shipped,26,? 100.00,3003,6505555787,5557 North Pendale Street,N/A,San Francisco,CA,N/A,USA,Murphy,Julie,Classic Cars,? 214.00,Medium,2004,11,4,18-11-2004
10333,3,S10_1949,Mini Wheels Co.,18-11-2004,Shipped,26,? 100.00,3003,6505555787,5557 North Pendale Street,N/A,San Francisco,CA,N/A,USA,Murphy,Julie,Classic Cars,? 214.00,Small,2004,11,4,18-11-2004
10333,3,S10_1949,Mini Wheels Co.,18-11-2004,Shipped,26,? 100.00,3003,6505555787,5557 North Pendale Street,N/A,San Francisco,CA,N/A,USA,Murphy,Julie,Classic Cars,? 214.00,Large,2004,11,4,18-11-2004
10347,1,S10_1949,"Australian Collectors, Co.",29-11-2004,Shipped,30,? 100.00,3944.7,03 9520 4555,636 St Kilda Road,Level 3,Melbourne,Victoria,3004,Australia,Ferguson,Peter,Classic Cars,? 214.00,Medium,2004,11,4,29-11-2004
10347,1,S10_1949,"Australian Collectors, Co.",29-11-2004,Shipped,30,? 100.00,3944.7,03 9520 4555,636 St Kilda Road,Level 3,Melbourne,Victoria,3004,Australia,Ferguson,Peter,Classic Cars,? 214.00,Small,2004,11,4,29-11-2004
10347,1,S10_1949,"Australian Collectors, Co.",29-11-2004,Shipped,30,? 100.00,3944.7,03 9520 4555,636 St Kilda Road,Level 3,Melbourne,Victoria,3004,Australia,Ferguson,Peter,Classic Cars,? 214.00,Large,2004,11,4,29-11-2004
10357,10,S10_1949,Mini Gifts Distributors Ltd.,10-12-2004,Shipped,32,? 100.00,5691.84,4155551450,5677 Strong St.,N/A,San Rafael,CA,97562,USA,Nelson,Valarie,Classic Cars,? 214.00,Medium,2004,12,4,10-12-2004
10357,10,S10_1949,Mini Gifts Distributors Ltd.,10-12-2004,Shipped,32,? 100.00,5691.84,4155551450,5677 Strong St.,N/A,San Rafael,CA,97562,USA,Nelson,Valarie,Classic Cars,? 214.00,Small,2004,12,4,10-12-2004
10357,10,S10_1949,Mini Gifts Distributors Ltd.,10-12-2004,Shipped,32,? 100.00,5691.84,4155551450,5677 Strong St.,N/A,San Rafael,CA,97562,USA,Nelson,Valarie,Classic Cars,? 214.00,Large,2004,12,4,10-12-2004
10369,2,S10_1949,Collectables For Less Inc.,20-01-2005,Shipped,41,? 100.00,4514.92,6175558555,7825 Douglas Av.,N/A,Brickhaven,MA,58339,USA,Nelson,Allen,Classic Cars,? 214.00,Medium,2005,1,1,20-01-2005
10369,2,S10_1949,Collectables For Less Inc.,20-01-2005,Shipped,41,? 100.00,4514.92,6175558555,7825 Douglas Av.,N/A,Brickhaven,MA,58339,USA,Nelson,Allen,Classic Cars,? 214.00,Small,2005,1,1,20-01-2005
10369,2,S10_1949,Collectables For Less Inc.,20-01-2005,Shipped,41,? 100.00,4514.92,6175558555,7825 Douglas Av.,N/A,Brickhaven,MA,58339,USA,Nelson,Allen,Classic Cars,? 214.00,Large,2005,1,1,20-01-2005
10381,3,S10_1949,Corporate Gift Ideas Co.,17-02-2005,Shipped,36,? 100.00,8254.8,6505551386,7734 Strong St.,N/A,San Francisco,CA,N/A,USA,Brown,Julie,Classic Cars,? 214.00,Medium,2005,2,1,17-02-2005
10381,3,S10_1949,Corporate Gift Ideas Co.,17-02-2005,Shipped,36,? 100.00,8254.8,6505551386,7734 Strong St.,N/A,San Francisco,CA,N/A,USA,Brown,Julie,Classic Cars,? 214.00,Small,2005,2,1,17-02-2005
10381,3,S10_1949,Corporate Gift Ideas Co.,17-02-2005,Shipped,36,? 100.00,8254.8,6505551386,7734 Strong St.,N/A,San Francisco,CA,N/A,USA,Brown,Julie,Classic Cars,? 214.00,Large,2005,2,1,17-02-2005
10391,4,S10_1949,"Anna's Decorations, Ltd",09-03-2005,Shipped,24,? 100.00,2416.56,02 9936 8555,201 Miller Street,Level 15,North Sydney,NSW,2060,Australia,O'Hara,Anna,Classic Cars,? 214.00,Medium,2005,3,1,09-03-2005
10391,4,S10_1949,"Anna's Decorations, Ltd",09-03-2005,Shipped,24,? 100.00,2416.56,02 9936 8555,201 Miller Street,Level 15,North Sydney,NSW,2060,Australia,O'Hara,Anna,Classic Cars,? 214.00,Small,2005,3,1,09-03-2005
10391,4,S10_1949,"Anna's Decorations, Ltd",09-03-2005,Shipped,24,? 100.00,2416.56,02 9936 8555,201 Miller Street,Level 15,North Sydney,NSW,2060,Australia,O'Hara,Anna,Classic Cars,? 214.00,Large,2005,3,1,09-03-2005
10411,9,S10_1949,Quebec Home Shopping Network,01-05-2005,Shipped,23,? 100.00,4140.23,(514) 555-8054,43 rue St. Laurent,N/A,Montreal,Quebec,H1J 1C3,Canada,Fresnisre,Jean,Classic Cars,? 214.00,Medium,2005,5,2,01-05-2005
10411,9,S10_1949,Quebec Home Shopping Network,01-05-2005,Shipped,23,? 100.00,4140.23,(514) 555-8054,43 rue St. Laurent,N/A,Montreal,Quebec,H1J 1C3,Canada,Fresnisre,Jean,Classic Cars,? 214.00,Small,2005,5,2,01-05-2005
10411,9,S10_1949,Quebec Home Shopping Network,01-05-2005,Shipped,23,? 100.00,4140.23,(514) 555-8054,43 rue St. Laurent,N/A,Montreal,Quebec,H1J 1C3,Canada,Fresnisre,Jean,Classic Cars,? 214.00,Large,2005,5,2,01-05-2005
10424,6,S10_1949,Euro Shopping Channel,31-05-2005,In Process,50,? 100.00,12001,(91) 555 94 44,"C/ Moralzarzal, 86",N/A,Madrid,N/A,28034,Spain,Freyre,Diego,Classic Cars,? 214.00,Medium,2005,5,2,31-05-2005
10424,6,S10_1949,Euro Shopping Channel,31-05-2005,In Process,50,? 100.00,12001,(91) 555 94 44,"C/ Moralzarzal, 86",N/A,Madrid,N/A,28034,Spain,Freyre,Diego,Classic Cars,? 214.00,Small,2005,5,2,31-05-2005
10424,6,S10_1949,Euro Shopping Channel,31-05-2005,In Process,50,? 100.00,12001,(91) 555 94 44,"C/ Moralzarzal, 86",N/A,Madrid,N/A,28034,Spain,Freyre,Diego,Classic Cars,? 214.00,Large,2005,5,2,31-05-2005
10107,5,S10_2016,Land of Toys Inc.,24-02-2003,Shipped,39,? 99.91,3896.49,2125557818,897 Long Airport Avenue,N/A,NYC,NY,10022,USA,Yu,Kwai,Motorcycles,? 118.00,Small,2003,2,1,24-02-2003
10107,5,S10_2016,Land of Toys Inc.,24-02-2003,Shipped,39,? 99.91,3896.49,2125557818,897 Long Airport Avenue,N/A,NYC,NY,10022,USA,Yu,Kwai,Motorcycles,? 118.00,Medium,2003,2,1,24-02-2003
10120,3,S10_2016,"Australian Collectors, Co.",29-04-2003,Shipped,29,? 96.34,2793.86,03 9520 4555,636 St Kilda Road,Level 3,Melbourne,Victoria,3004,Australia,Ferguson,Peter,Motorcycles,? 118.00,Small,2003,4,2,29-04-2003
10120,3,S10_2016,"Australian Collectors, Co.",29-04-2003,Shipped,29,? 96.34,2793.86,03 9520 4555,636 St Kilda Road,Level 3,Melbourne,Victoria,3004,Australia,Ferguson,Peter,Motorcycles,? 118.00,Medium,2003,4,2,29-04-2003
10134,5,S10_2016,Lyon Souveniers,01-07-2003,Shipped,27,? 100.00,3307.77,+33 1 46 62 7555,27 rue du Colonel Pierre Avia,N/A,Paris,N/A,75508,France,Da Cunha,Daniel,Motorcycles,? 118.00,Small,2003,7,3,01-07-2003
10134,5,S10_2016,Lyon Souveniers,01-07-2003,Shipped,27,? 100.00,3307.77,+33 1 46 62 7555,27 rue du Colonel Pierre Avia,N/A,Paris,N/A,75508,France,Da Cunha,Daniel,Motorcycles,? 118.00,Medium,2003,7,3,01-07-2003
10145,9,S10_2016,Toys4GrownUps.com,25-08-2003,Shipped,37,? 100.00,5192.95,6265557265,78934 Hillside Dr.,N/A,Pasadena,CA,90003,USA,Young,Julie,Motorcycles,? 118.00,Small,2003,8,3,25-08-2003
10145,9,S10_2016,Toys4GrownUps.com,25-08-2003,Shipped,37,? 100.00,5192.95,6265557265,78934 Hillside Dr.,N/A,Pasadena,CA,90003,USA,Young,Julie,Motorcycles,? 118.00,Medium,2003,8,3,25-08-2003
10159,17,S10_2016,Corporate Gift Ideas Co.,10-10-2003,Shipped,37,? 100.00,5016.83,6505551386,7734 Strong St.,N/A,San Francisco,CA,N/A,USA,Brown,Julie,Motorcycles,? 118.00,Small,2003,10,4,10-10-2003
10159,17,S10_2016,Corporate Gift Ideas Co.,10-10-2003,Shipped,37,? 100.00,5016.83,6505551386,7734 Strong St.,N/A,San Francisco,CA,N/A,USA,Brown,Julie,Motorcycles,? 118.00,Medium,2003,10,4,10-10-2003
10168,4,S10_2016,Technics Stores Inc.,28-10-2003,Shipped,27,? 100.00,3660.93,6505556809,9408 Furth Circle,N/A,Burlingame,CA,94217,USA,Hirano,Juri,Motorcycles,? 118.00,Small,2003,10,4,28-10-2003
10168,4,S10_2016,Technics Stores Inc.,28-10-2003,Shipped,27,? 100.00,3660.93,6505556809,9408 Furth Circle,N/A,Burlingame,CA,94217,USA,Hirano,Juri,Motorcycles,? 118.00,Medium,2003,10,4,28-10-2003
10180,12,S10_2016,Daedalus Designs Imports,11-11-2003,Shipped,42,? 100.00,4695.6,20.16.1555,"184, chausse de Tournai",N/A,Lille,N/A,59000,France,Rance,Martine,Motorcycles,? 118.00,Small,2003,11,4,11-11-2003
10180,12,S10_2016,Daedalus Designs Imports,11-11-2003,Shipped,42,? 100.00,4695.6,20.16.1555,"184, chausse de Tournai",N/A,Lille,N/A,59000,France,Rance,Martine,Motorcycles,? 118.00,Medium,2003,11,4,11-11-2003
10188,4,S10_2016,Herkku Gifts,18-11-2003,Shipped,38,? 96.34,3660.92,+47 2267 3215,"Drammen 121, PR 744 Sentrum",N/A,Bergen,N/A,N 5804,Norway,Oeztan,Veysel,Motorcycles,? 118.00,Small,2003,11,4,18-11-2003
10188,4,S10_2016,Herkku Gifts,18-11-2003,Shipped,38,? 96.34,3660.92,+47 2267 3215,"Drammen 121, PR 744 Sentrum",N/A,Bergen,N/A,N 5804,Norway,Oeztan,Veysel,Motorcycles,? 118.00,Medium,2003,11,4,18-11-2003
10201,5,S10_2016,Mini Wheels Co.,01-12-2003,Shipped,24,? 100.00,3025.92,6505555787,5557 North Pendale Street,N/A,San Francisco,CA,N/A,USA,Murphy,Julie,Motorcycles,? 118.00,Small,2003,12,4,01-12-2003
10201,5,S10_2016,Mini Wheels Co.,01-12-2003,Shipped,24,? 100.00,3025.92,6505555787,5557 North Pendale Street,N/A,San Francisco,CA,N/A,USA,Murphy,Julie,Motorcycles,? 118.00,Medium,2003,12,4,01-12-2003
10210,2,S10_2016,Osaka Souveniers Co.,12-01-2004,Shipped,23,? 100.00,3009.09,+81 06 6342 5555,"Dojima Avanza 4F, 1-6-20 Dojima, Kita-ku",N/A,Osaka,Osaka,530-0003,Japan,Kentary,Mory,Motorcycles,? 118.00,Small,2004,1,1,12-01-2004
10210,2,S10_2016,Osaka Souveniers Co.,12-01-2004,Shipped,23,? 100.00,3009.09,+81 06 6342 5555,"Dojima Avanza 4F, 1-6-20 Dojima, Kita-ku",N/A,Osaka,Osaka,530-0003,Japan,Kentary,Mory,Motorcycles,? 118.00,Medium,2004,1,1,12-01-2004
10223,4,S10_2016,"Australian Collectors, Co.",20-02-2004,Shipped,47,? 100.00,5422.39,03 9520 4555,636 St Kilda Road,Level 3,Melbourne,Victoria,3004,Australia,Ferguson,Peter,Motorcycles,? 118.00,Small,2004,2,1,20-02-2004
10223,4,S10_2016,"Australian Collectors, Co.",20-02-2004,Shipped,47,? 100.00,5422.39,03 9520 4555,636 St Kilda Road,Level 3,Melbourne,Victoria,3004,Australia,Ferguson,Peter,Motorcycles,? 118.00,Medium,2004,2,1,20-02-2004
10236,1,S10_2016,Motor Mint Distributors Inc.,03-04-2004,Shipped,22,? 100.00,2852.08,2155559857,11328 Douglas Av.,N/A,Philadelphia,PA,71270,USA,Hernandez,Rosa,Motorcycles,? 118.00,Small,2004,4,2,03-04-2004
10236,1,S10_2016,Motor Mint Distributors Inc.,03-04-2004,Shipped,22,? 100.00,2852.08,2155559857,11328 Douglas Av.,N/A,Philadelphia,PA,71270,USA,Hernandez,Rosa,Motorcycles,? 118.00,Medium,2004,4,2,03-04-2004
10251,5,S10_2016,Tekni Collectables Inc.,18-05-2004,Shipped,44,? 100.00,5756.52,2015559350,7476 Moss Rd.,N/A,Newark,NJ,94019,USA,Brown,William,Motorcycles,? 118.00,Small,2004,5,2,18-05-2004
10251,5,S10_2016,Tekni Collectables Inc.,18-05-2004,Shipped,44,? 100.00,5756.52,2015559350,7476 Moss Rd.,N/A,Newark,NJ,94019,USA,Brown,William,Motorcycles,? 118.00,Medium,2004,5,2,18-05-2004
10263,5,S10_2016,Gift Depot Inc.,28-06-2004,Shipped,40,? 100.00,4472,2035552570,25593 South Bay Ln.,N/A,Bridgewater,CT,97562,USA,King,Julie,Motorcycles,? 118.00,Small,2004,6,2,28-06-2004
10263,5,S10_2016,Gift Depot Inc.,28-06-2004,Shipped,40,? 100.00,4472,2035552570,25593 South Bay Ln.,N/A,Bridgewater,CT,97562,USA,King,Julie,Motorcycles,? 118.00,Medium,2004,6,2,28-06-2004
10275,4,S10_2016,La Rochelle Gifts,23-07-2004,Shipped,22,? 100.00,2904.44,40.67.8555,"67, rue des Cinquante Otages",N/A,Nantes,N/A,44000,France,Labrune,Janine,Motorcycles,? 118.00,Small,2004,7,3,23-07-2004
10275,4,S10_2016,La Rochelle Gifts,23-07-2004,Shipped,22,? 100.00,2904.44,40.67.8555,"67, rue des Cinquante Otages",N/A,Nantes,N/A,44000,France,Labrune,Janine,Motorcycles,? 118.00,Medium,2004,7,3,23-07-2004
10285,9,S10_2016,Marta's Replicas Co.,27-08-2004,Shipped,47,? 100.00,6484.59,6175558555,39323 Spinnaker Dr.,N/A,Cambridge,MA,51247,USA,Hernandez,Marta,Motorcycles,? 118.00,Small,2004,8,3,27-08-2004
10285,9,S10_2016,Marta's Replicas Co.,27-08-2004,Shipped,47,? 100.00,6484.59,6175558555,39323 Spinnaker Dr.,N/A,Cambridge,MA,51247,USA,Hernandez,Marta,Motorcycles,? 118.00,Medium,2004,8,3,27-08-2004
10298,1,S10_2016,Atelier graphique,27-09-2004,Shipped,39,? 96.34,3757.26,40.32.2555,"54, rue Royale",N/A,Nantes,N/A,44000,France,Schmitt,Carine,Motorcycles,? 118.00,Small,2004,9,3,27-09-2004
10298,1,S10_2016,Atelier graphique,27-09-2004,Shipped,39,? 96.34,3757.26,40.32.2555,"54, rue Royale",N/A,Nantes,N/A,44000,France,Schmitt,Carine,Motorcycles,? 118.00,Medium,2004,9,3,27-09-2004
10308,2,S10_2016,Mini Classics,15-10-2004,Shipped,34,? 100.00,4043.96,9145554562,3758 North Pendale Street,N/A,White Plains,NY,24067,USA,Frick,Steve,Motorcycles,? 118.00,Small,2004,10,4,15-10-2004
10308,2,S10_2016,Mini Classics,15-10-2004,Shipped,34,? 100.00,4043.96,9145554562,3758 North Pendale Street,N/A,White Plains,NY,24067,USA,Frick,Steve,Motorcycles,? 118.00,Medium,2004,10,4,15-10-2004
10318,4,S10_2016,Diecast Classics Inc.,02-11-2004,Shipped,45,? 100.00,5566.5,2155551555,7586 Pompton St.,N/A,Allentown,PA,70267,USA,Yu,Kyung,Motorcycles,? 118.00,Small,2004,11,4,02-11-2004
10318,4,S10_2016,Diecast Classics Inc.,02-11-2004,Shipped,45,? 100.00,5566.5,2155551555,7586 Pompton St.,N/A,Allentown,PA,70267,USA,Yu,Kyung,Motorcycles,? 118.00,Medium,2004,11,4,02-11-2004
10329,2,S10_2016,Land of Toys Inc.,15-11-2004,Shipped,20,? 100.00,3176,2125557818,897 Long Airport Avenue,N/A,NYC,NY,10022,USA,Yu,Kwai,Motorcycles,? 118.00,Small,2004,11,4,15-11-2004
10329,2,S10_2016,Land of Toys Inc.,15-11-2004,Shipped,20,? 100.00,3176,2125557818,897 Long Airport Avenue,N/A,NYC,NY,10022,USA,Yu,Kwai,Motorcycles,? 118.00,Medium,2004,11,4,15-11-2004
10339,4,S10_2016,"Tokyo Collectables, Ltd",23-11-2004,Shipped,40,? 68.92,2756.8,+81 3 3584 0555,2-2-8 Roppongi,N/A,Minato-ku,Tokyo,106-0032,Japan,Shimamura,Akiko,Motorcycles,? 118.00,Small,2004,11,4,23-11-2004
10339,4,S10_2016,"Tokyo Collectables, Ltd",23-11-2004,Shipped,40,? 68.92,2756.8,+81 3 3584 0555,2-2-8 Roppongi,N/A,Minato-ku,Tokyo,106-0032,Japan,Shimamura,Akiko,Motorcycles,? 118.00,Medium,2004,11,4,23-11-2004
10361,8,S10_2016,Souveniers And Things Co.,17-12-2004,Shipped,26,? 51.15,1329.9,+61 2 9495 8555,"Monitor Money Building, 815 Pacific Hwy",Level 6,Chatswood,NSW,2067,Australia,Huxley,Adrian,Motorcycles,? 118.00,Small,2004,12,4,17-12-2004
10361,8,S10_2016,Souveniers And Things Co.,17-12-2004,Shipped,26,? 51.15,1329.9,+61 2 9495 8555,"Monitor Money Building, 815 Pacific Hwy",Level 6,Chatswood,NSW,2067,Australia,Huxley,Adrian,Motorcycles,? 118.00,Medium,2004,12,4,17-12-2004
10374,5,S10_2016,"Australian Gift Network, Co",02-02-2005,Shipped,39,? 100.00,5288.01,61-7-3844-6555,31 Duncan St. West End,N/A,South Brisbane,Queensland,4101,Australia,Calaghan,Tony,Motorcycles,? 118.00,Small,2005,2,1,02-02-2005
10374,5,S10_2016,"Australian Gift Network, Co",02-02-2005,Shipped,39,? 100.00,5288.01,61-7-3844-6555,31 Duncan St. West End,N/A,South Brisbane,Queensland,4101,Australia,Calaghan,Tony,Motorcycles,? 118.00,Medium,2005,2,1,02-02-2005
10388,5,S10_2016,FunGiftIdeas.com,03-03-2005,Shipped,50,? 44.51,2225.5,5085552555,1785 First Street,N/A,New Bedford,MA,50553,USA,Benitez,Violeta,Motorcycles,? 118.00,Small,2005,3,1,03-03-2005
10388,5,S10_2016,FunGiftIdeas.com,03-03-2005,Shipped,50,? 44.51,2225.5,5085552555,1785 First Street,N/A,New Bedford,MA,50553,USA,Benitez,Violeta,Motorcycles,? 118.00,Medium,2005,3,1,03-03-2005
10402,1,S10_2016,Auto Canal Petit,07-04-2005,Shipped,45,? 100.00,5833.8,(1) 47.55.6555,"25, rue Lauriston",N/A,Paris,N/A,75016,France,Perrier,Dominique,Motorcycles,? 118.00,Small,2005,4,2,07-04-2005
10402,1,S10_2016,Auto Canal Petit,07-04-2005,Shipped,45,? 100.00,5833.8,(1) 47.55.6555,"25, rue Lauriston",N/A,Paris,N/A,75016,France,Perrier,Dominique,Motorcycles,? 118.00,Medium,2005,4,2,07-04-2005
10417,5,S10_2016,Euro Shopping Channel,13-05-2005,Disputed,45,? 100.00,5887.35,(91) 555 94 44,"C/ Moralzarzal, 86",N/A,Madrid,N/A,28034,Spain,Freyre,Diego,Motorcycles,? 118.00,Small,2005,5,2,13-05-2005
10417,5,S10_2016,Euro Shopping Channel,13-05-2005,Disputed,45,? 100.00,5887.35,(91) 555 94 44,"C/ Moralzarzal, 86",N/A,Madrid,N/A,28034,Spain,Freyre,Diego,Motorcycles,? 118.00,Medium,2005,5,2,13-05-2005
10107,4,S10_4698,Land of Toys Inc.,24-02-2003,Shipped,27,? 100.00,6065.55,2125557818,897 Long Airport Avenue,N/A,NYC,NY,10022,USA,Yu,Kwai,Motorcycles,? 193.00,Small,2003,2,1,24-02-2003
10107,4,S10_4698,Land of Toys Inc.,24-02-2003,Shipped,27,? 100.00,6065.55,2125557818,897 Long Airport Avenue,N/A,NYC,NY,10022,USA,Yu,Kwai,Motorcycles,? 193.00,Large,2003,2,1,24-02-2003
10107,4,S10_4698,Land of Toys Inc.,24-02-2003,Shipped,27,? 100.00,6065.55,2125557818,897 Long Airport Avenue,N/A,NYC,NY,10022,USA,Yu,Kwai,Motorcycles,? 193.00,Medium,2003,2,1,24-02-2003
10120,2,S10_4698,"Australian Collectors, Co.",29-04-2003,Shipped,46,? 100.00,9264.86,03 9520 4555,636 St Kilda Road,Level 3,Melbourne,Victoria,3004,Australia,Ferguson,Peter,Motorcycles,? 193.00,Small,2003,4,2,29-04-2003
10120,2,S10_4698,"Australian Collectors, Co.",29-04-2003,Shipped,46,? 100.00,9264.86,03 9520 4555,636 St Kilda Road,Level 3,Melbourne,Victoria,3004,Australia,Ferguson,Peter,Motorcycles,? 193.00,Large,2003,4,2,29-04-2003
10120,2,S10_4698,"Australian Collectors, Co.",29-04-2003,Shipped,46,? 100.00,9264.86,03 9520 4555,636 St Kilda Road,Level 3,Melbourne,Victoria,3004,Australia,Ferguson,Peter,Motorcycles,? 193.00,Medium,2003,4,2,29-04-2003
10134,4,S10_4698,Lyon Souveniers,01-07-2003,Shipped,31,? 100.00,7023.98,+33 1 46 62 7555,27 rue du Colonel Pierre Avia,N/A,Paris,N/A,75508,France,Da Cunha,Daniel,Motorcycles,? 193.00,Small,2003,7,3,01-07-2003
